"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj"
"YBR038W",460.350497437593,0.553426185590727,0.215708545523023,2.56562012528918,0.0102991552440916,0.029215861354914
"YIL104C",392.359311500518,0.554292357947061,0.217660205672327,2.54659484601201,0.0108779646381224,0.0305234116109957
"YNL321W",260.602609979444,0.555155297847764,0.246856656450067,2.24889742019194,0.0245190231831705,0.0601689747608669
"YDR017C",443.618757108681,0.556055270796631,0.211968352731069,2.62329382491412,0.00870841344482511,0.0253513663345605
"YNL257C",393.6277029932,0.556341788396041,0.219234146497945,2.53766029281053,0.0111596249978775,0.0312268506630177
"YLR242C",279.238061332488,0.556562460121826,0.24104740942353,2.30893358884403,0.0209472667561733,0.0529081452020763
"YOR197W",700.983252755212,0.556820577379479,0.196979025347285,2.82680136323028,0.00470154817682607,0.0148818503990571
"YGL008C",10565.2991323292,0.557714418262655,0.187744543554118,2.97060254164932,0.00297216163575578,0.0101333009249153
"YKL072W",241.045657844401,0.557813069451576,0.250507263845745,2.22673411097197,0.0259650492579357,0.0630066657138127
"YLL035W",266.832921269063,0.558530441521373,0.272719715803551,2.04800169975133,0.0405598328476905,0.090991902238342
"YNL240C",285.274791444284,0.558700364073948,0.236602305894845,2.36134792499552,0.0182086383782932,0.0468616069574816
"YLR007W",210.697617173357,0.561007976772127,0.257552085102109,2.17823115875653,0.0293888314152082,0.0698498536870202
"YML008C",2013.75535611514,0.561581064123768,0.178755125898677,3.14162215657013,0.00168014704763579,0.00615261928959154
"YLR389C",612.252320781161,0.562441328302843,0.202281174384414,2.78049269792146,0.00542764803453008,0.0167988332451762
"YBR185C",239.172621849573,0.562937208048143,0.280613964428683,2.00609121215424,0.044846517282998,0.0988550308005444
"YDR346C",924.126159280039,0.563705807652639,0.188014616251413,2.99820204881758,0.00271577560576163,0.00935300047126772
"YHL029C",310.324408733778,0.563972265674178,0.235572701390554,2.39404762243301,0.0166635850525909,0.0434315060577545
"YHL031C",215.003270577627,0.564076975394869,0.253909143240304,2.22157015771983,0.0263123685037051,0.0637531227516454
"YIL038C",504.415616973976,0.564669702782073,0.223580395819326,2.52557788312701,0.0115508175401133,0.0319742936025423
"YJL138C",5507.10502325841,0.564695515918462,0.181438206051765,3.11232969178142,0.00185617077775868,0.00673822208908657
"YMR288W",313.174689240295,0.56600461367827,0.228921381728394,2.4724846993533,0.0134177457203859,0.0362472435307792
"YIL115C",687.180513170882,0.566759487667777,0.197644582620517,2.86756904820392,0.00413638534204386,0.0133970598511224
"YJR072C",508.937476334821,0.566939469873252,0.208980665239642,2.71288001319707,0.00667012534178575,0.0201176603486583
"YNL189W",1736.47145333671,0.567368657022894,0.193694791525909,2.92918902234395,0.0033984768547825,0.0113102308055736
"YJL183W",824.728150096979,0.568125417665063,0.199762512225677,2.84400416942713,0.00445504649327284,0.0142091160295705
"YER008C",346.670251913699,0.568216649761776,0.261897627631852,2.16961358107648,0.0300361316664728,0.0712016059295026
"YPR119W",281.111481445542,0.568648292850628,0.240944962921627,2.36007545439161,0.0182712183172033,0.0469559949002606
"YER076C",189.595678489839,0.569010889065278,0.262393597569117,2.16853953121091,0.030117660274385,0.0713326814338438
"YBL061C",708.102782579929,0.56932965697913,0.195859011118186,2.90683412383607,0.00365106747942477,0.0120111947689727
"YER151C",590.160579435982,0.570222519233542,0.204276803672666,2.79142080246796,0.00524771982526912,0.0163630162900307
"YNL016W",1116.38570845086,0.570293755732182,0.2140684720156,2.66407168866334,0.00772011084622822,0.0229159185490115
"YBR031W",28625.1394271877,0.570944629398904,0.172620287454259,3.30751754512165,0.000941268154279458,0.00374309620345807
"YHR031C",298.696964201439,0.571215326233685,0.240778832509041,2.37236521284419,0.0176746106017329,0.0456818120020073
"YNL254C",177.997738994336,0.572877149694783,0.267908912385333,2.13832807798053,0.0324901252457204,0.076057383162388
"YBL079W",661.657895318243,0.573049663519226,0.203269716304532,2.81915906578381,0.0048149650882771,0.0151966222577196
"YDL052C",470.466858039955,0.573343250284009,0.219716487420294,2.60946848830359,0.00906829976211981,0.0261609623906671
"YKR037C",179.778467620029,0.57441418117506,0.265941086798174,2.15993018638368,0.0307780745065695,0.0726122208966268
"YOR271C",677.897808411195,0.574750656969983,0.198334836823866,2.89788050437352,0.00375693702074245,0.0123147821089798
"YNL175C",561.911704754399,0.575193345126336,0.242387470663341,2.37303249855368,0.0176427115236995,0.0456210486285678
"YPR089W",398.722236241843,0.575239543297222,0.216809739167702,2.65319973865323,0.00797326736841734,0.0235006113547174
"YBR191W",6351.62907657253,0.5757335244335,0.217423013570835,2.64798797044514,0.00809724064619974,0.0238015106129914
"YLR067C",155.207967864159,0.576011207645565,0.281153415876364,2.04874340882582,0.0404872120940778,0.090866471055549
"YPL263C",546.991626248615,0.576418942666213,0.214029596535849,2.6931739908675,0.00707753237407875,0.0212053008541269
"YPR187W",456.072994355139,0.576616239485817,0.235508507006194,2.44838815725094,0.0143496972693654,0.0385161173498563
"YIL123W",675.116206445393,0.577142944976439,0.230310667837735,2.50593231479431,0.0122128996251812,0.0334746714524876
"YDL066W",684.750933572152,0.577864843554575,0.202604066759619,2.85218778081185,0.00434194427773609,0.0139465404502828
"YGR140W",238.084432928256,0.57840066200681,0.261898282023208,2.20849353244538,0.0272098881653987,0.0656465713591118
"YDR416W",453.914977857895,0.57973243998845,0.21859679362886,2.65206287047713,0.00800016437767395,0.0235671147810352
"YOL123W",818.284765738059,0.579923957113543,0.19230951493242,3.01557599642086,0.00256491653662878,0.00891247036817082
"YOR184W",1695.33988071256,0.580510293631867,0.198821426501825,2.91975721050637,0.00350304182782911,0.0115802683645804
"YPL131W",18548.3936283019,0.581714176723055,0.166294386483032,3.49809869729073,0.000468587690010549,0.00206372294463047
"YAR007C",405.126404128589,0.582175571148639,0.220262964383242,2.64309332610132,0.00821523878719584,0.0240603521893822
"YPL094C",752.86889768212,0.583384907454107,0.20480928312652,2.8484300054589,0.00439355166600486,0.0140542851666961
"YLR312W-A",222.66595116772,0.584725671688481,0.255187501311889,2.29135701663473,0.0219427734421206,0.0549124721482981
"YDR166C",393.282296174821,0.585439289955246,0.219163228152008,2.67124779504157,0.00755698373019672,0.0224930911465844
"YEL036C",810.021554628182,0.586446932112171,0.212707201852495,2.75706194714955,0.00583233011372043,0.0178783602922276
"YHR133C",810.769689127493,0.586460599763005,0.225373890363715,2.60216744191866,0.00926366109468988,0.0266397615192615
"YEL063C",593.119068029333,0.587080191652131,0.216187808087263,2.71560268290041,0.00661552578568181,0.0200196044644061
"YJR092W",304.770267545522,0.587682235615576,0.236766440293629,2.48211796776078,0.0130604029696178,0.0354757599144764
"YGL228W",615.588264389269,0.589683133947218,0.201049214199799,2.93302879244881,0.00335672760955717,0.0111987022949521
"YLR406C",997.169375840816,0.59028009690785,0.190827462069679,3.09326598229511,0.00197966617103717,0.00713414488939704
"YEL040W",1854.35423099982,0.590363096604205,0.177869892790462,3.31907265103981,0.000903169283525684,0.00361933276625842
"YHR050W",377.412159958792,0.591917118440051,0.221042548633228,2.67784244300498,0.00740980647400266,0.0220791932085625
"YOL120C",11096.6658680025,0.592083682436002,0.183823277328307,3.22093964943594,0.00127771050764265,0.00486747795445669
"YJR031C",310.771630650864,0.593519483393515,0.232760973162341,2.54990978654983,0.0107750797065916,0.0302904526729281
"YDR457W",576.443440162125,0.596745641406739,0.232897086081555,2.5622718233485,0.0103989894016008,0.0294376389203047
"YLL028W",507.778613574225,0.597455575105981,0.209184797203747,2.85611374771206,0.00428861460499755,0.0138160463400336
"YML088W",348.758511109974,0.597818017562929,0.237545054590553,2.51665107738557,0.011847609443084,0.0326049089835478
"YNL121C",946.039296058624,0.598068468927241,0.226020574503733,2.64607976614697,0.0081430612259412,0.023910349323255
"YGR189C",2911.58248892483,0.599842082605975,0.200039756499379,2.99861434098394,0.00271210368427095,0.00934627365973729
"YLR018C",296.213309111036,0.600297386875899,0.231290248253175,2.59542886658499,0.00944729560349214,0.0270819153883976
"YJL111W",1365.22420730817,0.600469617001879,0.199122243432935,3.01558282314209,0.00256485879670566,0.00891247036817082
"YDR462W",143.309715387922,0.601554888092698,0.295786500366096,2.0337469335083,0.0419771174385464,0.0935155938676015
"YBR084C-A",5197.13494767132,0.603052006572293,0.185173009573277,3.25669495766148,0.00112717494810559,0.00436268851800585
"YNL162W",2581.01804568881,0.60329689733877,0.261704421358022,2.30526062268332,0.0211519814725044,0.0532767370298651
"YER073W",540.232038738079,0.603798528923553,0.20854513543216,2.8952894426059,0.00378809067281611,0.0124094199269723
"YKL074C",318.433299402532,0.605424336146928,0.227797877128526,2.65772597962071,0.00786698287698511,0.0232251101438898
"YML053C",130.772620357146,0.605483165804715,0.30021485155733,2.01683282044123,0.0437129626426451,0.0968667851877359
"YGL148W",1863.83879091215,0.605963584840312,0.177934425017635,3.40554440086709,0.000660322749077713,0.00277928414046796
"YGR264C",2324.14911883422,0.606218750657715,0.177606107949429,3.41327647825225,0.000641867880999118,0.00271210375825424
"YKL163W",182.959514973706,0.606639766172195,0.269900419850957,2.24764291403174,0.0245989688162668,0.060337930727496
"YGR085C",3372.04601001501,0.606868276958394,0.173487866906189,3.49804449026138,0.000468682941636379,0.00206372294463047
"YLR272C",310.795743047556,0.608013578355333,0.242744163326473,2.50475055722596,0.0122537779175378,0.0335697956249725
"YHR107C",457.64247055972,0.608039462340453,0.240910455126654,2.52392309840098,0.011605331289092,0.0321006060783736
"YNL075W",356.301461283356,0.608126974505676,0.228647613205271,2.65966902510249,0.00782174723775895,0.0231418179972433
"YDR062W",1262.79645609661,0.608327473573225,0.184145707364913,3.30351156308918,0.00095482031614846,0.00378448460584207
"YOL036W",563.60622820086,0.608448170870702,0.213183259152571,2.85410858849498,0.00431577768506876,0.013883263506054
"YDR347W",281.613035268092,0.608596153020874,0.237343132774207,2.56420375810854,0.0103412815769337,0.0293047885437027
"YMR268C",220.037180364383,0.608612648741052,0.251884527508379,2.41623673657687,0.0156818618060286,0.0413368708197691
"YFL001W",243.342767748441,0.610281277133875,0.264897934259854,2.3038355464683,0.0212318769021794,0.0534532160157645
"YHR051W",302.164140117738,0.611077707443073,0.233255742010108,2.61977562557321,0.00879876372382254,0.0255353691256121
"YPR163C",1695.01623804229,0.61126361080916,0.195806997856385,3.12176590980416,0.00179769819149222,0.00656099514451992
"YCR059C",267.007394876411,0.612185817424213,0.260708943589673,2.34815809920095,0.0188665112811504,0.0482805121632452
"YIL103W",448.933791050344,0.614112603783444,0.218877242871609,2.80573985548454,0.00502012035096381,0.015743606959943
"YLR373C",343.161311096818,0.61433600039732,0.272461149979201,2.25476549755522,0.0241480520129043,0.059395060120069
"YGR191W",942.555116039606,0.614443847872876,0.19779098539275,3.10653110227843,0.00189296394196495,0.0068534872945442
"YPL237W",1848.21207248197,0.614650408212157,0.219112949566187,2.80517609492765,0.00502890970420312,0.01576208125156
"YLR347C",747.656541892886,0.615684032028974,0.214480744870873,2.87057951239232,0.00409720138803505,0.0132939028330159
"YBR102C",316.599035369556,0.616146303666856,0.241725784776153,2.54894737124313,0.0108048604469958,0.0303496028464686
"YGL099W",558.476191680632,0.616157717777736,0.204740086753575,3.00946301013999,0.00261709944563751,0.00906483234737373
"YPL028W",2346.35118087159,0.616376102316799,0.175647177855388,3.50917168065329,0.000449504650234185,0.00200179752327157
"YNR018W",358.35306129159,0.617241195887831,0.244404761670875,2.52548760371139,0.0115537857537689,0.0319742936025423
"YAL023C",1616.96281943945,0.619688706869397,0.184625483375029,3.35646355823277,0.000789461240862733,0.00323631112195765
"YOR342C",574.942555715537,0.620748469111936,0.212366862244052,2.92300061578614,0.00346675830789419,0.0114996347113585
"YPL068C",195.976075356784,0.621043005539785,0.292842611470689,2.12073988283617,0.0339436982533978,0.0788828338042637
"YGR217W",259.223401994475,0.622228231697593,0.299548864095746,2.07721779742322,0.0377814619635379,0.0860006656164584
"YKL033W",319.021888359569,0.622229322451632,0.234055646210536,2.65846747355084,0.00784969273246969,0.0231992549343316
"YLR017W",642.962962776375,0.622464560213916,0.197838927122339,3.14631993444343,0.0016533903523634,0.00607509238929201
"YBL020W",479.128073307816,0.623457856426872,0.210491338653341,2.9619169150406,0.00305730271168803,0.0103521868905103
"YDL075W",2407.40398209555,0.623827399150807,0.249262053204983,2.50269702559899,0.0123251002499562,0.0337142329774959
"YGR111W",439.993279081372,0.623889750988924,0.222463428970114,2.80445983358792,0.00504009669970552,0.0157880448461974
"YEL060C",651.485497436253,0.62449651924564,0.222203921787839,2.81046578395638,0.0049469848678228,0.0155501177521505
"YBR112C",705.417601883793,0.625465121212902,0.24593002000036,2.54326462955595,0.0109822019428072,0.0307524274793954
"YLR096W",421.138298902599,0.626394972993044,0.264769744388137,2.3658102418031,0.0179906628535527,0.046388442198966
"YNR046W",262.321126948081,0.626739723230957,0.239850581527333,2.6130423334393,0.00897401857235123,0.0259993143294864
"YPL249C-A",2567.13605065668,0.627410896875546,0.217683188955569,2.88222025727308,0.00394883596895883,0.0128585449096995
"YLR061W",5701.83993372155,0.62971643518385,0.238383727452858,2.64160830905868,0.00825134199799303,0.0241469563599202
"YKL068W",856.665818009061,0.629865342216097,0.214561743843422,2.93559015196925,0.00332913858183236,0.0111203044275211
"YDR205W",342.401481124234,0.633330050804476,0.234506581342542,2.70069201119509,0.00691953826573762,0.02075479817379
"YLR407W",264.053122945682,0.63350476959226,0.239531034305858,2.64477115221461,0.00817461821016363,0.0239771164114724
"YHR079C",269.339885242261,0.633616937733957,0.245250222495343,2.58355295782041,0.00977884530802446,0.0279733618017028
"YGL246C",391.607016045426,0.634313248297724,0.24525355737265,2.58635697313829,0.00969964167787212,0.0277760144519582
"YHR019C",4012.60786237749,0.634509344073945,0.170251829097413,3.72688709095101,0.000193859248628384,0.00096186733032952
"YOR051C",862.730496053101,0.634729295705414,0.190709056842772,3.3282598436251,0.000873903149829778,0.0035332976422114
"YBR133C",568.81587277736,0.634899774015333,0.231259371241538,2.74540128085108,0.00604369474875045,0.0184224282756194
"YPL037C",2205.13171804777,0.635950366629916,0.207762490686227,3.06094889664351,0.00220636748701107,0.00781643413313758
"YNR054C",201.990850971137,0.636471909800027,0.266457639007549,2.3886420076776,0.0169107714857221,0.0439583056115472
"YDR180W",182.722290832768,0.636950005250285,0.283603933013718,2.24591386473994,0.0247095256344188,0.0604999551553217
"YPR189W",333.164541189648,0.637516090926548,0.235753462038406,2.70416427998284,0.00684764257266045,0.0205731935415069
"YLR103C",182.827052213333,0.638891531618889,0.313393923366971,2.03862131324983,0.041487836416039,0.0925772894667296
"YKL166C",271.07463995335,0.639435089077554,0.29008218457743,2.20432388844918,0.0275015741094284,0.066203435151426
"YPR084W",164.140681877653,0.640329468204605,0.299409744494584,2.13863937289519,0.032464886178482,0.0760310297323794
